Overall mesg ix,Timestamp (field 253) raw value,Timestamp (field 253) localtime string,Timestamp value that is compatible with Libre,Seconds diff from last value,ElapsedTimer in h:mm:ss,TotalTimer in h:mm:ss (pause time excluded),Mesg name,Mesg no,Mesg ix (field 253) if applicable,Event type and data,Distance in m,Enh speed in min/sec hh:mm:ss string,Enh speed in m/s value,Cadence
229,1127056011,2025-09-17 17:06:51,45917.713090277780,1,0:00:30,0:00:31,RECORD(20),20,,,124.4,0:03:51,4.320,86
230,,,,,,,unknownx(233),233,,,,,,
231,,,,,,,GPS_METADATA(160),160,,,,,,
232,1127056012,2025-09-17 17:06:52,45917.713101851856,1,0:00:31,0:00:32,RECORD(20),20,,,128.1,0:03:56,4.236,86
233,,,,,,,unknownx(233),233,,,,,,
234,,,,,,,GPS_METADATA(160),160,,,,,,
235,1127056013,2025-09-17 17:06:53,45917.713113425925,1,0:00:32,0:00:33,RECORD(20),20,,,131.4,0:03:55,4.264,86
236,,,,,,,unknownx(233),233,,,,,,
237,,,,,,,GPS_METADATA(160),160,,,,,,
238,1127056014,2025-09-17 17:06:54,45917.713124999995,1,0:00:33,0:00:34,RECORD(20),20,,,134.3,0:03:57,4.217,86
239,,,,,,,unknownx(233),233,,,,,,
240,,,,,,,GPS_METADATA(160),160,,,,,,
241,1127056015,2025-09-17 17:06:55,45917.713136574080,1,0:00:34,0:00:35,RECORD(20),20,,,137.7,0:04:06,4.059,86
242,,,,,,,unknownx(233),233,,,,,,
243,,,,,,,GPS_METADATA(160),160,,,,,,
244,1127056016,2025-09-17 17:06:56,45917.713148148150,1,0:00:35,0:00:36,RECORD(20),20,,,140.1,0:04:08,4.040,86
245,,,,,,,unknownx(233),233,,,,,,
246,,,,,,,GPS_METADATA(160),160,,,,,,
247,1127056017,2025-09-17 17:06:57,45917.713159722220,1,0:00:36,0:00:37,RECORD(20),20,,,142.1,0:04:17,3.891,86
248,,,,,,,unknownx(233),233,,,,,,
249,,,,,,,GPS_METADATA(160),160,,,,,,
250,1127056018,2025-09-17 17:06:58,45917.713171296295,1,0:00:37,0:00:38,RECORD(20),20,,,144.8,0:04:38,3.592,85
251,,,,,,,unknownx(233),233,,,,,,
252,,,,,,,GPS_METADATA(160),160,,,,,,
253,1127056019,2025-09-17 17:06:59,45917.713182870370,1,0:00:38,0:00:39,RECORD(20),20,,,147.3,0:04:50,3.452,84
254,,,,,,,unknownx(233),233,,,,,,
255,,,,,,,GPS_METADATA(160),160,,,,,,
256,1127056020,2025-09-17 17:07:00,45917.713194444440,1,0:00:39,0:00:40,RECORD(20),20,,,150.3,0:04:50,3.443,84
257,,,,,,,unknownx(233),233,,,,,,
258,,,,,,,GPS_METADATA(160),160,,,,,,
259,1127056021,2025-09-17 17:07:01,45917.713206018520,1,0:00:40,0:00:41,RECORD(20),20,,,153.4,0:05:06,3.266,85
260,,,,,,,unknownx(233),233,,,,,,
261,,,,,,,GPS_METADATA(160),160,,,,,,
262,1127056021,2025-09-17 17:07:01,45917.713206018520,0,0:00:40,0:00:41,unknown(325),325,,,,,,
263,1127056022,2025-09-17 17:07:02,45917.713217592594,1,0:00:41,0:00:42,RECORD(20),20,,,156.5,0:05:08,3.247,85
264,,,,,,,unknownx(233),233,,,,,,
265,,,,,,,GPS_METADATA(160),160,,,,,,
266,1127056023,2025-09-17 17:07:03,45917.713229166664,1,0:00:42,0:00:43,RECORD(20),20,,,160.1,0:05:06,3.266,86
267,,,,,,,unknownx(233),233,,,,,,
268,,,,,,,GPS_METADATA(160),160,,,,,,
269,1127056024,2025-09-17 17:07:04,45917.713240740740,1,0:00:43,0:00:44,RECORD(20),20,,,162.5,0:05:00,3.331,86
270,,,,,,,unknownx(233),233,,,,,,
271,,,,,,,GPS_METADATA(160),160,,,,,,
272,1127056025,2025-09-17 17:07:05,45917.713252314820,1,0:00:44,0:00:45,RECORD(20),20,,,165.6,0:05:00,3.331,86
273,,,,,,,unknownx(233),233,,,,,,
274,,,,,,,GPS_METADATA(160),160,,,,,,
275,1127056026,2025-09-17 17:07:06,45917.713263888890,1,0:00:45,0:00:46,RECORD(20),20,,,168.4,0:05:07,3.256,86
276,,,,,,,unknownx(233),233,,,,,,
277,,,,,,,GPS_METADATA(160),160,,,,,,
278,1127056027,2025-09-17 17:07:07,45917.713275462964,1,0:00:46,0:00:47,RECORD(20),20,,,171.7,0:05:12,3.210,87
279,,,,,,,unknownx(233),233,,,,,,
280,,,,,,,GPS_METADATA(160),160,,,,,,
281,1127056028,2025-09-17 17:07:08,45917.713287037040,1,0:00:47,0:00:48,RECORD(20),20,,,174.9,0:05:07,3.256,86
282,,,,,,,unknownx(233),233,,,,,,
283,,,,,,,GPS_METADATA(160),160,,,,,,
